YEAR,LOCATION,AREA,RAINFALL,TEMPERATURE,Soil type,IRRIGATION,YEILDS,HUMIDITY,CROPS,PRICE,SEASON,YEAR_GROUP,RAINFALL_GROUPS
2010,Madikeri,11597,3296.3,27.0,Clay loam,Drip,1939.00,56.6,Coffee,24848,Rabi,Y2,High
2011,Madikeri,46061,3296.3,27.0,Clay loam,Drip,1871.00,55.5,Coffee,761,Rabi,Y2,High
2012,Madikeri,421,3875.1,27.0,Clay loam,Drip,1868.00,58.5,Coffee,45608,Rabi,Y2,High
2013,Madikeri,10657,3875.1,27.0,Clay loam,Drip,127919.00,59.5,Coffee,234581,Rabi,Y2,High
2014,Madikeri,45878,3875.1,27.0,Clay loam,Drip,75340.00,55.0,Coffee,646,Rabi,Y2,High
2015,Madikeri,185,3193.4,27.2,Clay loam,Drip,29170.00,53.0,Coffee,43562,Rabi,Y2,High
2013,Madikeri,46220,3875.1,27.0,Clay loam,Drip,5107.00,56.0,Cardamum,2134,Rabi,Y2,High
2014,Madikeri,144,4102.8,27.2,Clay loam,Drip,5518.00,54.0,Cardamum,45186,Rabi,Y2,High
2015,Madikeri,9821,4102.8,27.2,Clay loam,Drip,4912.00,58.0,Cardamum,238542,Rabi,Y2,High
2010,Madikeri,45878,3193.4,37.0,Drained loam,Drip,3368.00,60.0,Cardamum,761,Rabi,Y2,High
2011,Madikeri,185,3193.4,38.0,Drained loam,Drip,3671.00,57.0,Pepper,45608,Rabi,Y2,High
2012,Madikeri,9830,3193.4,38.0,Drained loam,Drip,2404.00,57.0,Pepper,234581,Rabi,Y2,High
2013,Madikeri,46251,3296.3,38.0,Drained loam,Drip,2805.00,54.0,Pepper,646,Rabi,Y2,High
2014,Madikeri,159,3296.3,39.0,Drained loam,Drip,2331.00,54.5,Pepper,43562,Rabi,Y2,High
2015,Madikeri,9651,3296.3,39.0,Drained loam,Drip,2088.00,56.6,Pepper,200000,Rabi,Y2,High
2013,Chikmangaluru,46061,3193.4,41.0,Drained loam,Basin,29170.00,52.5,Pepper,2134,Rabi,Y2,High
2014,Chikmangaluru,421,3296.3,42.0,Drained loam,Basin,1901.00,56.0,Pepper,45186,Rabi,Y2,High
2015,Chikmangaluru,10657,3296.3,42.0,Drained loam,Basin,972.00,57.0,Pepper,238542,Rabi,Y2,High
2010,Chikmangaluru,46220,3020.8,27.0,Drained loam,Basin,4.00,54.0,Arecanut,45186,Rabi,Y2,High
2011,Chikmangaluru,144,3696.0,27.2,Drained loam,Basin,9.00,53.0,Arecanut,238542,Rabi,Y2,High
2012,Chikmangaluru,9821,3696.0,27.2,Clay loam,Basin,12.00,52.0,Arecanut,1516,Rabi,Y2,High
2013,Chikmangaluru,46218,3696.0,27.2,Clay loam,Basin,2089.00,51.0,Arecanut,57259,Rabi,Y2,High
2014,Chikmangaluru,128,3965.9,27.0,Clay loam,Basin,2810.00,57.0,Arecanut,234779,Rabi,Y2,High
2015,Chikmangaluru,9455,3965.9,27.0,Clay loam,Basin,841.00,57.0,Arecanut,1493,Rabi,Y2,High
2013,Raichur,1237,3020.8,140.0,Alluvial,Drip,343.00,50.0,Coconut,238542,Rabi,Y2,High
2014,Raichur,840,3020.8,141.0,Alluvial,Drip,23099.00,54.0,Coconut,1516,Rabi,Y2,High
2015,Raichur,311,3020.8,142.0,Alluvial,Drip,117825.84,53.0,Coconut,57259,Rabi,Y2,High
2010,Gulbarga,50,3625.6,152.0,Alluvial,Drip,231.00,56.6,Coconut,234581,Rabi,Y2,High
2011,Gulbarga,38,3625.6,153.0,Alluvial,Drip,18951.00,55.5,Coconut,646,Rabi,Y2,High
2012,Gulbarga,46061,3625.6,154.0,Alluvial,Drip,110579.00,58.5,Coconut,43562,Rabi,Y2,High
2013,Gulbarga,421,3905.0,155.0,Alluvial,Drip,221.00,59.5,Coconut,200000,Rabi,Y2,High
2014,Gulbarga,10657,3905.0,156.0,Alluvial,Drip,15362.00,55.0,Coconut,4847,Rabi,Y2,High
2015,Gulbarga,45878,3905.0,157.0,Alluvial,Drip,120373.00,53.0,Coconut,51239,Rabi,Y2,High
2010,Gulbarga,144,3415.5,167.0,Alluvial,Drip,8954.00,58.0,Coconut,234779,Rabi,Y2,High
2011,Gulbarga,9821,3415.5,168.0,Alluvial,Drip,42915.00,58.0,Coconut,1493,Rabi,Y2,High
2012,Gulbarga,46218,3415.5,169.0,Laterite,Drip,9230.00,59.0,Coconut,64409,Rabi,Y2,High
2015,Gulbarga,45936,3193.4,172.0,Laterite,Drip,49084.00,53.0,Coconut,43311,Rabi,Y2,High
2010,Gulbarga,93,3193.4,182.0,Laterite,Basin,54.00,56.6,Coconut,216396,Rabi,Y2,High
2011,Gulbarga,7415,3193.4,183.0,Laterite,Basin,13.00,55.5,Coconut,2644,Rabi,Y2,High
2012,Gulbarga,40107,3296.3,184.0,Laterite,Basin,123.00,58.5,Coconut,44235,Rabi,Y2,High
2013,Gulbarga,86,3296.3,185.0,Laterite,Basin,19.00,59.5,Coconut,203317,Rabi,Y2,High
2014,Gulbarga,6254,3296.3,186.0,Laterite,Basin,32.00,55.0,Coconut,2134,Rabi,Y2,High
2015,Gulbarga,40197,3875.1,187.0,Laterite,Basin,8.00,53.0,Coconut,45186,Rabi,Y2,High
2010,Gulbarga,4517,3696.0,197.0,Laterite,Basin,3.00,58.0,Coconut,51239,Rabi,Y2,High
2011,Gulbarga,4614,3696.0,198.0,Laterite,Basin,58637.00,58.0,Coconut,216396,Rabi,Y2,High
2012,Gulbarga,4657,3965.9,199.0,Black,Basin,59777.00,59.0,Coconut,2644,Rabi,Y2,High
2013,Gulbarga,4765,3965.9,200.0,Black,Basin,60528.00,50.0,Coconut,44235,Rabi,Y2,High
2014,Gulbarga,4927,3965.9,201.0,Black,Basin,61126.00,54.0,Coconut,203317,Rabi,Y2,High
2015,Gulbarga,5278,3863.6,202.0,Black,Basin,623687.00,53.0,Coconut,2134,Rabi,Y2,High
2010,Gulbarga,14,4019.4,212.0,Sandy loam,Basin,313547.00,56.6,Coconut,43311,Rabi,Y2,High
2011,Gulbarga,4,4019.4,213.0,Sandy loam,Basin,2783.00,55.5,Coconut,24848,Rabi,Y2,High
2010,Gulbarga,1,3193.4,27.0,Sandy loam,Spray,71.00,58.0,Coconut,45186,Rabi,Y2,High
2011,Gulbarga,12362,3296.3,27.2,Sandy loam,Spray,3961.00,58.0,Coconut,238542,Rabi,Y2,High
2012,Gulbarga,12603,3296.3,27.2,Sandy loam,Spray,4247.00,59.0,Coconut,1516,Rabi,Y2,High
2013,Gulbarga,12761,3296.3,27.2,Sandy loam,Spray,3290.00,50.0,Coconut,57259,Rabi,Y2,High
2014,Gulbarga,12887,3875.1,27.0,Sandy loam,Spray,3138.00,54.0,Coconut,234779,Rabi,Y2,High
2015,Gulbarga,13018,3875.1,27.0,Sandy loam,Spray,3423.00,53.0,Coconut,1493,Rabi,Y2,High
2010,Gulbarga,16043,3875.1,27.1,Red,Spray,3647.00,56.6,Coconut,43562,Rabi,Y2,High
2011,Gulbarga,2832,4102.8,26.8,Red,Spray,393.00,55.5,Coconut,200000,Rabi,Y2,High
2012,Gulbarga,2320,4102.8,26.8,Red,Spray,167.00,58.5,Coconut,4847,Rabi,Y2,High
2013,Gulbarga,1432,4102.8,26.8,Red,Spray,71.00,59.5,Coconut,51239,Rabi,Y2,High
2014,Gulbarga,1168,3020.8,37.0,Red,Spray,52.00,55.0,Coconut,216396,Rabi,Y2,High
2015,Gulbarga,4,3020.8,37.0,Red,Spray,12.00,53.0,Coconut,2644,Rabi,Y2,High
2010,Madikeri,48,3863.6,40.0,Red,Spray,12.00,58.0,Coconut,216396,Rabi,Y2,High
2011,Madikeri,2419,3625.6,41.0,Red,Spray,2089.00,58.0,Coconut,2644,Rabi,Y2,High
2012,Madikeri,2080,3625.6,41.0,Red,Spray,2810.00,59.0,Coconut,44235,Rabi,Y2,High
2013,Madikeri,1969,3625.6,41.0,Red,Spray,841.00,50.0,Coconut,203317,Rabi,Y2,High
2014,Madikeri,1798,3905.0,42.0,Red,Spray,3550.00,54.0,Coconut,2134,Rabi,Y2,High
2015,Madikeri,1805,3905.0,42.0,Red,Drip,109.00,53.0,Cocoa,45186,Rabi,Y2,High
2011,Madikeri,1321,3415.5,27.2,Red,Drip,127919.00,55.5,Coffee,761,Rabi,Y2,High
2012,Madikeri,511,3415.5,27.2,Black,Drip,75340.00,58.5,Coffee,45608,Rabi,Y2,High
2013,Madikeri,366,3415.5,27.0,Black,Drip,29170.00,59.5,Coffee,234581,Rabi,Y2,High
2010,Hassan,32,3193.4,26.8,Black,Drip,4.00,58.0,Cardamum,238542,Rabi,Y2,High
2011,Hassan,5377,3193.4,26.8,Black,Drip,9.00,58.0,Cardamum,1516,Rabi,Y2,High
2012,Hassan,5968,3193.4,26.8,Black,Drip,12.00,59.0,Cardamum,57259,Rabi,Y2,High
2013,Hassan,6035,3296.3,37.0,Black,Drip,2089.00,50.0,Cardamum,234779,Rabi,Y2,High
2014,Hassan,5288,3296.3,37.0,Black,Drip,2810.00,54.0,Cardamum,1493,Rabi,Y2,High
2015,Hassan,293,3296.3,37.0,Black,Drip,841.00,53.0,Cardamum,64409,Rabi,Y2,High
2010,Hassan,3284,3696.0,27.0,Black,Drip,1939.00,56.6,Pepper,200000,Rabi,Y2,High
2011,Hassan,1237,3696.0,27.0,Black,Drip,1871.00,55.5,Pepper,4847,Rabi,Y2,High
2012,Hassan,1151,3696.0,27.0,Black,Drip,1868.00,58.5,Pepper,51239,Rabi,Y2,High
2013,Hassan,11955,3965.9,27.0,Gravelly sand,Drip,127919.00,59.5,Pepper,216396,Rabi,Y2,High
2014,Hassan,46907,3965.9,27.0,Gravelly sand,Basin,75340.00,55.0,Pepper,2644,Rabi,Y2,High
2015,Hassan,653,3193.4,27.2,Gravelly sand,Basin,29170.00,53.0,Pepper,44235,Rabi,Y2,High
2010,Hassan,46538,3696.0,27.2,Gravelly sand,Basin,3830.00,58.0,Arecanut,44235,Rabi,Y2,High
2011,Hassan,131,3696.0,27.1,Gravelly sand,Basin,4.00,59.0,Arecanut,203317,Rabi,Y2,High
2012,Hassan,9819,3696.0,27.1,Gravelly sand,Basin,9.00,50.0,Arecanut,2134,Rabi,Y2,High
2013,Hassan,46220,3965.9,27.1,Gravelly sand,Basin,12.00,54.0,Arecanut,45186,Rabi,Y2,High
2014,Hassan,144,3965.9,26.8,Gravelly sand,Basin,2089.00,53.0,Arecanut,238542,Rabi,Y2,High
2015,Hassan,9821,3965.9,26.8,Gravelly sand,Basin,2810.00,52.0,Arecanut,1516,Rabi,Y2,High
2012,Hassan,46907,3625.6,37.0,Gravelly sand,Basin,3368.00,60.0,Arecanut,64409,Rabi,Y2,High
2013,Hassan,653,3625.6,38.0,Gravelly sand,Basin,3671.00,57.0,Ginger,249978,Rabi,Y2,High
2014,Hassan,11597,3625.6,38.0,Gravelly sand,Basin,2404.00,57.0,Ginger,637,Rabi,Y2,High
2015,Hassan,46061,3905.0,38.0,Gravelly sand,Basin,2805.00,54.0,Ginger,43311,Rabi,Y2,High
2011,Hassan,46220,3415.5,42.0,Gravelly sand,Basin,874.00,57.5,Ginger,44235,Rabi,Y2,High
2012,Hassan,144,3415.5,43.0,Gravelly sand,Basin,592.00,57.0,Tea,203317,Rabi,Y2,High
2013,Hassan,9821,3415.5,43.0,Gravelly sand,Basin,864.00,55.0,Tea,2134,Rabi,Y2,High
2011,Hassan,11597,3296.3,27.0,Loam,Spray,3830.00,50.0,Tea,1493,Rabi,Y2,High
2012,Hassan,46061,3296.3,27.2,Loam,Spray,313547.00,54.0,Tea,64409,Rabi,Y2,High
2013,Hassan,421,3296.3,27.2,Loam,Spray,2783.00,53.0,Tea,249978,Rabi,Y2,High
2014,Hassan,10657,3875.1,27.2,Loam,Spray,1533.00,52.0,Tea,637,Rabi,Y2,High
2015,Hassan,45878,3875.1,27.0,Loam,Spray,1647.00,51.0,Tea,43311,Rabi,Y2,High
2010,Hassan,653,3875.1,27.1,Loam,Spray,121.00,58.5,Paddy,216396,Rabi,Y2,High
2011,Hassan,11597,4102.8,27.1,Loam,Spray,103.00,59.5,Paddy,2644,Rabi,Y2,High
2012,Hassan,46061,4102.8,26.8,Loam,Spray,71.00,55.0,Paddy,44235,Rabi,Y2,High
2013,Hassan,421,4102.8,26.8,Loam,Spray,3961.00,53.0,Paddy,203317,Rabi,Y2,High
2014,Hassan,10657,3020.8,26.8,Loam,Spray,4247.00,53.5,Paddy,2134,Rabi,Y2,High
2015,Hassan,45878,3020.8,37.0,Well drained,Spray,3290.00,52.5,Paddy,45186,Rabi,Y2,High
2012,Hassan,46538,3965.9,39.0,Well drained,Spray,4167.00,56.0,Groundnut,216396,Rabi,Y2,High
2013,Hassan,131,3965.9,39.0,Well drained,Spray,4479.00,54.0,Groundnut,2644,Rabi,Y2,High
2014,Hassan,9819,3863.6,39.0,Well drained,Spray,3699.00,58.0,Groundnut,44235,Rabi,Y2,High
2015,Hassan,46220,3863.6,40.0,Well drained,Spray,4904.00,58.0,Groundnut,203317,Rabi,Y2,High
2010,Hassan,129,4019.4,27.0,Medium textured clay,Spray,1533.00,57.0,Blackgram,637,Rabi,Y2,High
2014,Hassan,99,3193.4,27.0,Medium textured clay,Drip,103.00,56.0,Blackgram,2644,Rabi,Y2,High
2015,Hassan,6142,3193.4,27.0,Medium textured clay,Drip,71.00,59.5,Blackgram,44235,Rabi,Y2,High
2010,Mangalore,4657,3193.4,26.8,Laterite,Drip,4479.00,56.0,Cashew,249978,Rabi,Y2,High
2011,Mangalore,4765,3296.3,37.0,Laterite,Drip,3699.00,54.0,Cashew,637,Rabi,Y2,High
2012,Mangalore,4927,3296.3,37.0,Laterite,Drip,4904.00,58.0,Cashew,43311,Rabi,Y2,High
2013,Mangalore,5278,3296.3,37.0,Laterite,Drip,2821.00,58.0,Cashew,24848,Rabi,Y2,High
2014,Mangalore,6325,3875.1,38.0,Laterite,Drip,3472.00,59.0,Cashew,761,Rabi,Y2,High
2015,Mangalore,6663,3875.1,38.0,Laterite,Drip,3647.00,50.0,Cashew,45608,Rabi,Y2,High
2013,Mangalore,29,4102.8,39.0,Laterite,Drip,52.00,55.0,Coconut,200000,Rabi,Y2,High
2014,Mangalore,1,3020.8,40.0,Laterite,Drip,2570.00,53.0,Coconut,4847,Rabi,Y2,High
2015,Mangalore,27,3020.8,40.0,Laterite,Drip,27170.00,53.5,Coconut,51239,Rabi,Y2,High
2010,Kodagu,8,3296.3,128.0,Laterite,Drip,124492.00,58.0,Coconut,4847,Rabi,Y2,High
2011,Kodagu,19,3296.3,129.0,Laterite,Drip,792.00,59.0,Coconut,51239,Rabi,Y2,High
2012,Kodagu,10,3296.3,130.0,Alluvial,Drip,34153.00,50.0,Ginger,216396,Rabi,Y2,High
2013,Kodagu,4,3875.1,131.0,Alluvial,Drip,2570.00,54.0,Ginger,2644,Rabi,Y2,High
2014,Kodagu,14,3875.1,132.0,Alluvial,Drip,27170.00,53.0,Ginger,44235,Rabi,Y2,High
2015,Kodagu,7,3875.1,133.0,Alluvial,Basin,114744.00,59.5,Ginger,203317,Rabi,Y2,High
2015,Kodagu,12603,3020.8,137.0,Alluvial,Basin,1132.00,52.5,Ginger,1516,Rabi,Y2,High
2013,Kodagu,13388,3696.0,141.0,Alluvial,Basin,30362.00,57.0,Ginger,64409,Rabi,Y2,High
2014,Kodagu,13478,3696.0,142.0,Alluvial,Basin,124492.00,55.0,Ginger,249978,Rabi,Y2,High
2015,Kodagu,13508,3965.9,143.0,Alluvial,Basin,792.00,56.0,Ginger,637,Rabi,Y2,High
2010,Kodagu,1432,4019.4,27.2,Alluvial,Drip,23099.00,59.0,Coconut,45186,Rabi,Y2,High
2011,Kodagu,1168,4019.4,27.0,Alluvial,Drip,117825.84,50.0,Coconut,238542,Rabi,Y2,High
2012,Mysuru,4,4019.4,27.0,Sandy loam,Drip,336.00,54.0,Coconut,1516,Rabi,Y2,High
2013,Mysuru,68,3415.5,27.1,Sandy loam,Drip,231.00,54.0,Coconut,761,Rabi,Y2,High
2010,Mysuru,1853,3905.0,39.0,Sandy loam,Drip,8700.00,57.5,Coconut,2134,Rabi,Y2,High
2011,Mysuru,1845,4019.4,39.0,Sandy loam,Drip,41266.00,57.0,Coconut,45186,Rabi,Y2,High
2012,Mysuru,1679,4019.4,40.0,Sandy loam,Drip,8838.00,55.0,Coconut,238542,Rabi,Y2,High
2013,Mysuru,1657,4019.4,40.0,Sandy loam,Drip,8954.00,56.0,Coconut,1516,Rabi,Y2,High
2015,Mysuru,74,3193.4,27.0,Sandy,Basin,3.00,60.0,Coconut,646,Rabi,Y2,High
2010,Mysuru,5823,3296.3,27.0,Sandy loam,Basin,10.00,53.0,Coconut,45186,Rabi,Y2,High
2011,Mysuru,6038,3296.3,27.0,Sandy loam,Basin,29.00,53.5,Coconut,238542,Rabi,Y2,High
2012,Mysuru,5567,3875.1,27.0,Sandy loam,Basin,44.00,52.5,Coconut,1516,Rabi,Y2,High
2013,Mysuru,5853,3875.1,27.2,Sandy loam,Basin,33.00,56.0,Coconut,57259,Rabi,Y2,High
2014,Mysuru,4698,3875.1,27.2,Sandy loam,Basin,14.00,57.0,Coconut,234779,Rabi,Y2,High
2015,Mysuru,4209,4102.8,27.2,Sandy loam,Basin,56.00,57.5,Coconut,1493,Rabi,Y2,High
2013,Kasaragodu,311,3696.0,37.0,Sandy loam,Basin,61126.00,59.0,Coconut,2644,Rabi,Y2,High
2014,Kasaragodu,26,3696.0,37.0,Sandy loam,Basin,623687.00,50.0,Coconut,44235,Rabi,Y2,High
2015,Kasaragodu,10,3965.9,37.0,Sandy loam,Basin,63504.00,54.0,Coconut,203317,Rabi,Y2,High
2010,Kasaragodu,46061,3905.0,41.0,Sandy loam,Basin,2783.00,54.5,Coconut,637,Rabi,Y2,High
2011,Kasaragodu,421,3905.0,41.0,Sandy loam,Basin,1533.00,56.6,Coconut,43311,Rabi,Y2,High
2012,Kasaragodu,10657,4019.4,41.0,Sandy loam,Basin,1647.00,55.5,Coconut,24848,Rabi,Y2,High
2013,Kasaragodu,45878,4019.4,42.0,Sandy loam,Basin,975.00,58.5,Coconut,761,Rabi,Y2,High
2014,Kasaragodu,185,4019.4,42.0,Sandy loam,Basin,2.00,59.5,Coconut,45608,Rabi,Y2,High
2013,Chikmangaluru,5288,3296.3,37.0,Clay loam,Basin,3830.00,58.0,Tea,57259,Rabi,Y2,High
2014,Chikmangaluru,293,3875.1,37.0,Clay loam,Spray,313547.00,59.0,Tea,234779,Rabi,Y2,High
2015,Chikmangaluru,5823,3875.1,38.0,Clay loam,Spray,2783.00,50.0,Tea,1493,Zaid,Y2,High
2010,Chikmangaluru,1237,3696.0,41.0,Clay loam,Spray,187.00,54.0,Paddy,43562,Zaid,Y2,High
2011,Chikmangaluru,1151,3965.9,41.0,Clay loam,Spray,187.00,54.5,Paddy,200000,Zaid,Y2,High
2012,Chikmangaluru,11955,3965.9,42.0,Clay loam,Spray,121.00,56.6,Paddy,4847,Zaid,Y2,High
2013,Chikmangaluru,46907,3965.9,42.0,Clay loam,Spray,103.00,55.5,Paddy,51239,Zaid,Y2,High
2014,Chikmangaluru,653,3863.6,42.0,Clay loam,Spray,71.00,58.5,Paddy,216396,Zaid,Y2,High
2015,Chikmangaluru,11597,3863.6,43.0,Clay loam,Spray,3961.00,59.5,Paddy,2644,Zaid,Y2,High
2010,Chikmangaluru,46538,4019.4,27.0,Medium textured,Spray,3699.00,56.0,Groundnut,216396,Zaid,Y2,High
2010,Chikmangaluru,45878,3296.3,37.0,Alluvial,Spray,836.00,54.0,Blackgram,24848,Zaid,Y2,High
2011,Chikmangaluru,185,3296.3,37.0,Alluvial,Spray,806.00,54.5,Blackgram,761,Zaid,Y2,High
2012,Chikmangaluru,9830,3296.3,37.0,Alluvial,Spray,880.00,56.6,Blackgram,45608,Zaid,Y2,High
2013,Chikmangaluru,46251,3875.1,38.0,Alluvial,Drip,770.00,55.5,Blackgram,234581,Zaid,Y2,High
2014,Chikmangaluru,159,3875.1,38.0,Alluvial,Drip,395.00,58.5,Blackgram,646,Zaid,Y2,High
2015,Chikmangaluru,9651,3875.1,38.0,Alluvial,Drip,187.00,59.5,Blackgram,43562,Zaid,Y2,High
2010,Hassan,46907,3965.9,42.0,Alluvial,Drip,3899.00,52.5,Cashew,238542,Zaid,Y2,High
2011,Hassan,653,3965.9,42.0,Alluvial,Drip,4015.00,56.0,Cashew,1516,Zaid,Y2,High
2012,Hassan,11597,3965.9,42.0,Alluvial,Drip,4279.00,57.0,Cashew,57259,Zaid,Y2,High
2013,Hassan,46061,3863.6,43.0,Alluvial,Drip,4167.00,57.5,Cashew,234779,Zaid,Y2,High
2014,Hassan,421,3863.6,43.0,Alluvial,Drip,4479.00,57.0,Cashew,1493,Zaid,Y2,High
2015,Hassan,10657,3863.6,128.0,Alluvial,Drip,3699.00,55.0,Cashew,64409,Zaid,Y2,High
2010,Hassan,46220,3296.3,27.2,Alluvial,Drip,114744.00,54.0,Ginger,2644,Zaid,Y2,High
2011,Hassan,144,3875.1,27.0,Alluvial,Drip,1402.00,53.0,Ginger,44235,Zaid,Y2,High
2012,Hassan,9821,3875.1,27.0,Sandy loam,Basin,23456.00,59.5,Ginger,203317,Zaid,Y2,High
2013,Hassan,46218,3875.1,27.0,Sandy loam,Basin,107809.00,55.0,Ginger,2134,Zaid,Y2,High
2014,Hassan,128,4102.8,27.0,Sandy loam,Basin,1132.00,53.0,Ginger,45186,Zaid,Y2,High
2015,Hassan,9455,4102.8,27.0,Sandy loam,Basin,23960.00,53.5,Ginger,238542,Zaid,Y2,High
2010,Hassan,42291,3965.9,26.8,Sandy loam,Drip,131763.00,57.5,Coconut,4847,Zaid,Y2,High
2011,Hassan,93,3863.6,37.0,Sandy loam,Drip,404.00,57.0,Coconut,51239,Zaid,Y2,High
2012,Hassan,7415,3863.6,37.0,Sandy loam,Drip,24184.00,55.0,Coconut,216396,Zaid,Y2,High
2013,Hassan,40107,3863.6,37.0,Sandy loam,Drip,124387.00,56.0,Coconut,2644,Zaid,Y2,High
2014,Hassan,86,3625.6,38.0,Sandy loam,Drip,343.00,54.0,Coconut,44235,Zaid,Y2,High
2015,Hassan,6254,3625.6,38.0,Sandy loam,Drip,23099.00,58.0,Coconut,203317,Zaid,Y2,High
2014,Hassan,4765,3415.5,43.0,Sandy loam,Drip,221.00,54.5,Coconut,45608,Zaid,Y2,High
2015,Hassan,4927,3415.5,43.0,Sandy loam,Drip,15362.00,56.6,Coconut,234581,Zaid,Y2,High
2012,Hassan,4,3193.4,27.0,Sandy loam,Drip,42915.00,55.0,Coconut,238542,Zaid,Y2,High
2013,Hassan,35,3193.4,27.0,Sandy loam,Drip,9230.00,56.0,Coconut,1516,Zaid,Y2,High
2014,Hassan,5,3193.4,27.0,Sandy loam,Drip,44313.00,54.0,Coconut,57259,Zaid,Y2,High
2015,Hassan,11,3296.3,27.0,Sandy loam,Drip,45820.00,58.0,Coconut,234779,Zaid,Y2,High
2010,Hassan,26,3020.8,37.0,Sandy,Basin,19.00,60.0,Coconut,646,Zaid,Y2,High
2011,Hassan,1,3020.8,37.0,Sandy,Basin,54.00,57.0,Coconut,43562,Zaid,Y2,High
2012,Hassan,12362,3696.0,37.0,Sandy,Basin,13.00,57.0,Coconut,200000,Zaid,Y2,High
2013,Hassan,12603,3696.0,38.0,Sandy,Basin,123.00,54.0,Coconut,4847,Zaid,Y2,High
2014,Hassan,12761,3696.0,38.0,Sandy,Basin,19.00,54.5,Coconut,51239,Zaid,Y2,High
2015,Hassan,12887,3965.9,38.0,Sandy,Basin,32.00,56.6,Coconut,216396,Zaid,Y2,High
2010,Mangalore,15994,3905.0,27.0,Sandy,Basin,98.00,57.5,Coconut,1493,Zaid,Y2,High
2011,Mangalore,16043,3905.0,27.0,Sandy,Basin,3.00,57.0,Coconut,64409,Zaid,Y2,High
2012,Mangalore,2832,4019.4,27.2,Sandy,Basin,58637.00,55.0,Coconut,249978,Zaid,Y2,High
2013,Mangalore,2320,4019.4,27.2,Sandy,Basin,59777.00,56.0,Coconut,200000,Zaid,Y2,High
2014,Mangalore,1432,4019.4,27.2,Sandy,Basin,60528.00,54.0,Coconut,4847,Zaid,Y2,High
2010,Mangalore,48,3193.4,27.1,Clay,Basin,313547.00,57.0,Coconut,1493,Zaid,Y2,High
2011,Mangalore,2419,3193.4,26.8,Clay,Basin,2783.00,57.0,Coconut,64409,Zaid,Y2,High
2012,Mangalore,2080,3193.4,26.8,Clay,Basin,1533.00,54.0,Coconut,249978,Zaid,Y2,High
2013,Mangalore,1969,3296.3,26.8,Clay,Basin,1647.00,54.5,Coconut,637,Zaid,Y2,High
2014,Mangalore,1798,3296.3,37.0,Clay,Basin,975.00,56.6,Coconut,43311,Zaid,Y2,High
2015,Mangalore,1805,3296.3,37.0,Clay,Basin,2.00,55.5,Coconut,24848,Zaid,Y2,High
2012,Mangalore,1914,3193.4,38.0,Clay,Basin,770.00,53.0,Coconut,646,Zaid,Y2,High
2013,Mangalore,1881,3193.4,39.0,Clay,Spray,395.00,53.5,Coconut,43562,Zaid,Y2,High
2014,Mangalore,1853,3193.4,39.0,Clay,Spray,187.00,52.5,Coconut,200000,Zaid,Y2,High
2015,Mangalore,1845,3296.3,39.0,Clay,Spray,187.00,56.0,Coconut,4847,Zaid,Y2,High
2010,Mangalore,185,3020.8,43.0,Loam,Spray,4279.00,54.0,Coconut,234779,Zaid,Y2,High
2011,Mangalore,219,3696.0,27.0,Loam,Spray,4167.00,53.0,Coconut,1493,Zaid,Y2,High
2012,Mangalore,111,3696.0,27.0,Loam,Spray,4479.00,52.0,Coconut,64409,Zaid,Y2,High
2013,Mangalore,74,3696.0,27.0,Loam,Spray,3699.00,51.0,Coconut,249978,Zaid,Y2,High
2014,Mangalore,67,3965.9,27.0,Loam,Spray,4904.00,57.0,Coconut,637,Zaid,Y2,High
2015,Mangalore,16,3965.9,27.0,Loam,Spray,2821.00,57.0,Coconut,43311,Zaid,Y2,High
2011,Mangalore,5968,3863.6,27.2,Loam,Spray,167.00,54.0,Coconut,234581,Zaid,Y2,High
2012,Mangalore,6035,3625.6,27.0,Loam,Spray,71.00,54.5,Coconut,646,Zaid,Y2,High
2013,Mangalore,5288,3625.6,27.0,Loam,Spray,52.00,56.6,Coconut,43562,Zaid,Y2,High
2014,Mangalore,293,3625.6,27.0,Loam,Spray,12.00,55.5,Coconut,200000,Zaid,Y2,High
2015,Mangalore,5823,3905.0,27.0,Loam,Spray,51.00,58.5,Coconut,4847,Zaid,Y2,High
2012,Mangalore,46251,3415.5,37.0,Loam,Spray,841.00,54.0,Coconut,51239,Zaid,Y2,High
2013,Mangalore,159,3415.5,37.0,Loam,Spray,3550.00,58.0,Coconut,216396,Zaid,Y2,High
2014,Mangalore,9651,3415.5,37.0,Loam,Spray,109.00,58.0,Coconut,2644,Zaid,Y2,High
2012,Mangalore,46218,3296.3,40.0,Loam,Drip,2628.00,57.0,Cocoa,57259,Zaid,Y2,High
2013,Mangalore,128,3296.3,40.0,Loam,Drip,1939.00,57.0,Cocoa,234779,Zaid,Y2,High
2014,Mangalore,9455,3875.1,40.0,Loam,Drip,1871.00,60.0,Cocoa,1493,Zaid,Y2,High
2015,Mangalore,45936,3875.1,41.0,Loam,Drip,1868.00,57.0,Coffee,64409,Zaid,Y2,High
2010,Kodagu,93,3875.1,27.0,Sandy loam,Drip,6589.00,53.5,Coffee,200000,Zaid,Y2,High
2011,Kodagu,7415,4102.8,27.0,Sandy loam,Drip,5107.00,52.5,Coffee,4847,Zaid,Y2,High
2012,Kodagu,40107,4102.8,27.0,Sandy loam,Drip,5518.00,56.0,Coffee,51239,Zaid,Y2,High
